"sbj","block_id","trial","type","stim_dir","sacc_dir","sacc_time","sbj_id","test_num","peak_velocity","gain","age"
86,4,4,0,1,0,230,"K6",1,296,1.042,0
86,4,5,0,1,0,244,"K6",1,232,0.973,0
86,4,6,0,1,0,230,"K6",1,185,0.714,0
86,4,7,0,1,0,228,"K6",1,344,1.268,0
86,4,8,0,0,1,292,"K6",1,148,0.332,0
86,4,9,0,0,1,360,"K6",1,350,0.943,0
86,4,10,0,1,0,226,"K6",1,204,0.818,0
86,4,11,0,0,1,267,"K6",1,299,1.116,0
86,4,12,0,0,1,260,"K6",1,168,0.381,0
86,4,13,0,1,0,282,"K6",1,277,0.944,0
86,4,14,0,1,0,281,"K6",1,294,1.108,0
86,4,15,0,0,1,288,"K6",1,121,0.231,0
86,4,16,0,0,1,238,"K6",1,340,0.9,0
86,4,17,0,1,0,270,"K6",1,235,0.877,0
86,4,18,0,0,1,252,"K6",1,218,0.742,0
86,4,19,0,0,1,344,"K6",1,279,0.814,0
86,4,20,0,1,0,262,"K6",1,142,0.288,0
86,4,21,0,1,0,265,"K6",1,210,0.915,0
86,4,22,0,1,0,207,"K6",1,193,0.931,0
86,4,23,0,0,1,262,"K6",1,302,1.148,0
86,4,24,0,0,1,380,"K6",1,284,0.829,0
86,4,25,0,0,1,295,"K6",1,234,0.601,0
86,4,26,0,1,0,474,"K6",1,57,0.073,0
86,4,27,0,1,0,240,"K6",1,296,1.043,0
86,4,28,0,1,0,251,"K6",1,264,0.869,0
86,4,29,0,0,1,216,"K6",1,255,0.865,0
86,4,30,0,1,0,299,"K6",1,344,1.008,0
86,4,31,0,0,1,225,"K6",1,139,0.382,0
86,4,32,0,0,1,290,"K6",1,218,0.765,0
86,4,33,0,1,0,312,"K6",1,275,0.901,0
86,4,34,0,1,0,284,"K6",1,337,1.227,0
86,4,35,0,1,0,263,"K6",1,283,0.946,0
86,4,36,0,0,1,388,"K6",1,309,0.861,0
86,4,37,0,1,0,223,"K6",1,187,0.735,0
86,4,38,0,0,1,232,"K6",1,275,0.797,0
86,4,39,0,1,0,196,"K6",1,308,1.143,0
86,4,40,0,1,0,216,"K6",1,275,0.893,0
86,5,1,1,1,1,339,"K6",1,363,1.029,0
86,5,2,1,0,0,157,"K6",1,285,0.91,0
86,5,3,1,0,0,309,"K6",1,279,0.929,0
86,5,4,1,0,0,230,"K6",1,274,0.872,0
86,5,5,1,0,0,198,"K6",1,291,0.863,0
86,5,6,1,0,0,253,"K6",1,263,0.821,0
86,5,7,1,0,0,244,"K6",1,246,0.864,0
86,5,8,1,1,1,222,"K6",1,313,0.901,0
86,5,9,1,0,0,174,"K6",1,256,0.822,0
86,5,10,1,0,0,176,"K6",1,262,0.865,0
86,5,11,1,1,1,284,"K6",1,274,0.885,0
86,5,12,1,0,0,267,"K6",1,317,0.996,0
86,5,13,1,1,1,146,"K6",1,72,0.102,0
86,5,14,1,0,0,134,"K6",1,203,0.921,0
86,5,15,1,0,0,229,"K6",1,236,0.861,0
86,5,16,1,0,0,194,"K6",1,289,0.89,0
86,5,17,1,0,0,202,"K6",1,271,0.864,0
86,5,18,1,1,1,306,"K6",1,359,1.021,0
86,5,19,1,0,0,160,"K6",1,292,0.925,0
86,5,20,1,0,0,145,"K6",1,296,0.936,0
86,5,21,1,1,1,224,"K6",1,351,1.053,0
86,5,22,1,1,1,234,"K6",1,342,0.935,0
86,5,23,1,1,1,312,"K6",1,331,0.946,0
86,5,24,1,1,1,255,"K6",1,317,0.856,0
86,5,25,1,1,1,282,"K6",1,320,0.922,0
86,5,26,1,1,1,250,"K6",1,271,0.983,0
86,5,28,1,1,1,222,"K6",1,317,0.923,0
86,5,29,1,1,1,207,"K6",1,324,0.915,0
86,5,30,1,1,1,247,"K6",1,348,1.063,0
86,5,31,1,0,0,274,"K6",1,259,0.854,0
86,5,32,1,0,0,186,"K6",1,277,0.852,0
86,5,33,1,1,1,212,"K6",1,311,0.885,0
86,5,34,1,0,0,224,"K6",1,276,0.896,0
86,5,35,1,0,0,264,"K6",1,271,0.863,0
86,5,36,1,1,1,360,"K6",1,463,1.669,0
86,5,37,1,1,1,275,"K6",1,305,0.87,0
86,5,38,1,0,0,223,"K6",1,297,0.921,0
86,5,39,1,1,1,283,"K6",1,319,1.014,0
86,5,40,1,0,0,182,"K6",1,274,0.86,0
86,5,41,1,1,1,114,"K6",1,204,0.578,0
86,5,42,1,0,0,202,"K6",1,263,0.859,0
86,5,43,1,1,1,240,"K6",1,302,0.891,0
86,5,44,1,1,1,220,"K6",1,311,0.931,0
86,5,45,1,0,0,168,"K6",1,283,0.886,0
86,5,46,1,1,1,175,"K6",1,304,0.917,0
86,5,47,1,0,0,243,"K6",1,260,0.863,0
86,5,48,1,0,0,211,"K6",1,275,0.864,0
86,5,49,1,1,1,248,"K6",1,287,0.974,0
86,5,50,1,1,1,317,"K6",1,344,0.956,0
86,5,51,1,1,1,297,"K6",1,305,0.965,0
86,5,52,1,1,1,256,"K6",1,256,0.908,0
86,5,53,1,0,0,273,"K6",1,282,0.881,0
86,5,54,1,0,0,159,"K6",1,249,0.837,0
86,5,55,1,0,0,205,"K6",1,245,0.87,0
86,5,57,1,1,0,70,"K6",1,1207,0.089,0
86,5,58,1,1,1,368,"K6",1,318,1.029,0
86,5,59,1,1,1,314,"K6",1,287,0.908,0
86,5,60,1,1,1,312,"K6",1,293,0.938,0
91,1,1,1,0,0,385,"L4",1,289,0.958,0
91,1,2,1,0,0,271,"L4",1,256,0.805,0
91,1,3,1,1,1,290,"L4",1,208,0.708,0
91,1,4,1,1,1,334,"L4",1,306,0.789,0
91,1,5,1,1,1,237,"L4",1,332,1.024,0
91,1,6,1,0,0,328,"L4",1,329,0.934,0
91,1,7,1,1,1,274,"L4",1,245,0.88,0
91,1,8,1,1,1,232,"L4",1,274,0.937,0
91,1,9,1,1,1,294,"L4",1,324,0.707,0
91,1,10,1,0,0,233,"L4",1,288,0.857,0
91,1,11,1,1,1,283,"L4",1,258,0.611,0
91,1,12,1,0,0,276,"L4",1,318,0.724,0
91,1,13,1,1,1,272,"L4",1,299,0.794,0
91,1,14,1,0,0,288,"L4",1,337,0.843,0
91,1,15,1,0,0,226,"L4",1,286,0.844,0
91,1,16,1,0,0,231,"L4",1,297,0.809,0
91,1,17,1,1,1,401,"L4",1,325,0.778,0
91,1,18,1,0,0,312,"L4",1,352,0.898,0
91,1,19,1,1,1,383,"L4",1,218,0.58,0
91,1,20,1,0,0,250,"L4",1,255,0.899,0
91,1,21,1,0,0,305,"L4",1,275,0.751,0
91,1,22,1,0,0,377,"L4",1,339,0.902,0
91,1,23,1,1,1,265,"L4",1,322,0.948,0
91,1,24,1,1,1,291,"L4",1,240,0.795,0
91,1,25,1,1,1,288,"L4",1,282,0.694,0
91,1,26,1,1,1,268,"L4",1,207,0.687,0
91,1,28,1,0,0,306,"L4",1,358,0.877,0
91,1,29,1,1,1,372,"L4",1,296,0.728,0
91,1,30,1,1,1,271,"L4",1,262,0.696,0
91,1,31,1,0,0,568,"L4",1,390,0.831,0
91,1,32,1,0,0,259,"L4",1,347,0.849,0
91,1,33,1,0,0,355,"L4",1,282,0.811,0
91,1,34,1,0,0,286,"L4",1,355,0.84,0
91,1,35,1,0,0,185,"L4",1,885,0.745,0
91,1,36,1,1,1,540,"L4",1,312,0.684,0
91,1,37,1,0,0,289,"L4",1,291,0.8,0
91,1,38,1,1,1,247,"L4",1,358,0.953,0
91,1,39,1,1,1,236,"L4",1,400,0.842,0
91,1,40,1,0,0,290,"L4",1,204,0.792,0
91,1,41,1,1,1,262,"L4",1,290,0.735,0
91,1,42,1,0,0,300,"L4",1,326,0.867,0
91,1,43,1,0,0,416,"L4",1,278,0.78,0
91,1,44,1,1,1,226,"L4",1,294,0.653,0
91,1,45,1,1,1,369,"L4",1,300,0.596,0
91,1,46,1,1,1,367,"L4",1,274,0.67,0
91,1,47,1,0,0,166,"L4",1,325,0.687,0
91,1,48,1,1,1,325,"L4",1,805,0.722,0
91,1,49,1,0,0,324,"L4",1,348,1.017,0
91,1,50,1,1,1,247,"L4",1,249,0.696,0
91,1,51,1,1,1,324,"L4",1,272,0.514,0
91,1,52,1,0,0,206,"L4",1,366,0.762,0
91,1,53,1,0,0,244,"L4",1,300,0.665,0
91,1,54,1,1,1,297,"L4",1,228,0.66,0
91,1,55,1,1,1,314,"L4",1,259,0.543,0
91,1,56,1,0,0,267,"L4",1,283,0.667,0
91,1,57,1,0,0,229,"L4",1,326,0.727,0
91,1,58,1,0,0,289,"L4",1,269,0.671,0
91,1,59,1,1,1,281,"L4",1,274,0.649,0
91,1,60,1,1,1,273,"L4",1,269,0.724,0
91,2,1,0,1,0,407,"L4",1,350,0.741,0
91,2,2,0,1,0,321,"L4",1,332,0.835,0
91,2,3,0,0,1,428,"L4",1,379,0.982,0
91,2,4,0,0,1,306,"L4",1,252,1.182,0
91,2,5,0,0,1,301,"L4",1,319,0.799,0
91,2,6,0,1,0,211,"L4",1,385,1.004,0
91,2,7,0,0,1,328,"L4",1,398,0.797,0
91,2,8,0,1,0,258,"L4",1,267,0.985,0
91,2,9,0,0,1,321,"L4",1,317,0.657,0
91,2,10,0,1,0,341,"L4",1,327,0.969,0
91,2,11,0,1,0,340,"L4",1,280,0.682,0
91,2,12,0,0,0,376,"L4",1,207,0.891,0
91,2,13,0,0,1,288,"L4",1,186,0.578,0
91,2,14,0,0,1,304,"L4",1,328,0.976,0
91,2,15,0,0,1,224,"L4",1,373,0.875,0
91,2,16,0,0,1,786,"L4",1,374,0.787,0
91,2,17,0,1,0,361,"L4",1,338,0.895,0
91,2,18,0,0,1,290,"L4",1,309,0.781,0
91,2,19,0,0,1,440,"L4",1,350,1.004,0
91,2,20,0,0,1,224,"L4",1,329,0.991,0
91,2,21,0,1,0,212,"L4",1,311,0.962,0
91,2,22,0,1,0,262,"L4",1,276,0.71,0
91,2,23,0,0,1,236,"L4",1,297,0.797,0
91,2,24,0,1,0,291,"L4",1,315,0.765,0
91,2,25,0,0,1,278,"L4",1,285,0.969,0
91,2,26,0,0,1,343,"L4",1,277,0.675,0
91,2,27,0,0,1,305,"L4",1,257,0.824,0
91,2,28,0,1,1,364,"L4",1,209,0.711,0
91,2,29,0,1,0,256,"L4",1,255,0.673,0
91,2,30,0,1,0,358,"L4",1,309,1.141,0
91,2,31,0,1,0,363,"L4",1,280,0.676,0
91,2,32,0,1,0,398,"L4",1,1257,0.127,0
91,2,33,0,1,0,273,"L4",1,314,0.954,0
91,2,34,0,0,1,369,"L4",1,166,0.262,0
91,2,35,0,1,0,298,"L4",1,314,0.702,0
91,2,36,0,1,0,383,"L4",1,298,0.743,0
91,2,37,0,1,0,311,"L4",1,400,0.938,0
91,2,38,0,1,1,300,"L4",1,188,0.568,0
91,2,39,0,1,0,344,"L4",1,290,0.875,0
91,3,1,0,0,1,401,"L4",1,273,0.533,0
91,3,2,0,1,0,257,"L4",1,349,0.889,0
91,3,3,0,1,0,359,"L4",1,330,0.884,0
91,3,4,0,0,1,269,"L4",1,267,0.65,0
91,3,5,0,1,0,336,"L4",1,278,0.875,0
91,3,6,0,0,1,374,"L4",1,276,0.693,0
91,3,7,0,0,1,342,"L4",1,306,1.031,0
91,3,8,0,1,0,314,"L4",1,310,0.897,0
91,3,9,0,1,0,320,"L4",1,313,0.806,0
91,3,10,0,1,0,343,"L4",1,270,0.547,0
91,3,11,0,0,0,364,"L4",1,208,0.421,0
91,3,12,0,1,0,500,"L4",1,312,0.685,0
91,3,13,0,0,1,283,"L4",1,180,0.554,0
91,3,14,0,0,1,316,"L4",1,259,0.567,0
91,3,15,0,0,1,358,"L4",1,220,0.386,0
91,3,16,0,1,0,305,"L4",1,289,0.73,0
91,3,17,0,0,1,275,"L4",1,224,0.724,0
91,3,18,0,1,1,442,"L4",1,220,0.397,0
91,3,19,0,0,1,286,"L4",1,148,0.482,0
91,3,20,0,0,1,302,"L4",1,232,0.679,0
91,3,21,0,1,0,289,"L4",1,356,0.805,0
91,3,22,0,1,0,305,"L4",1,297,0.787,0
91,3,23,0,0,1,728,"L4",1,204,0.364,0
91,3,24,0,1,0,278,"L4",1,300,0.816,0
91,3,25,0,0,1,334,"L4",1,186,0.335,0
91,3,26,0,0,1,310,"L4",1,197,0.302,0
91,3,27,0,0,1,381,"L4",1,285,0.481,0
91,3,28,0,1,0,98,"L4",1,300,0.464,0
91,3,29,0,1,0,321,"L4",1,217,0.41,0
91,3,30,0,1,0,320,"L4",1,232,0.455,0
91,3,31,0,1,0,276,"L4",1,298,0.72,0
91,3,32,0,0,0,127,"L4",1,145,0.247,0
91,3,33,0,0,1,401,"L4",1,278,0.567,0
91,3,34,0,1,0,506,"L4",1,210,0.638,0
91,3,35,0,1,0,339,"L4",1,209,0.442,0
91,3,36,0,1,0,371,"L4",1,249,0.559,0
91,3,37,0,0,1,56,"L4",1,98,0.134,0
91,3,38,0,1,0,304,"L4",1,267,0.809,0
91,3,39,0,0,1,285,"L4",1,190,0.609,0
91,3,40,0,1,0,412,"L4",1,291,0.665,0
91,4,1,0,1,0,322,"L4",1,332,0.743,0
91,4,2,0,0,0,72,"L4",1,1037,0.035,0
91,4,3,0,0,1,317,"L4",1,211,0.622,0
91,4,4,0,1,0,399,"L4",1,315,0.752,0
91,4,5,0,1,0,298,"L4",1,293,0.863,0
91,4,6,0,1,0,240,"L4",1,305,0.879,0
91,4,7,0,1,0,291,"L4",1,316,1.208,0
91,4,8,0,1,0,262,"L4",1,345,1.008,0
91,4,9,0,0,1,289,"L4",1,238,0.767,0
91,4,10,0,0,1,343,"L4",1,243,0.642,0
91,4,11,0,0,1,344,"L4",1,248,0.624,0
91,4,12,0,0,1,518,"L4",1,253,0.873,0
91,4,13,0,0,1,398,"L4",1,300,0.66,0
91,4,14,0,1,0,400,"L4",1,313,1.055,0
91,4,15,0,0,0,337,"L4",1,79,0.072,0
91,4,16,0,1,0,315,"L4",1,136,0.152,0
91,4,17,0,1,0,302,"L4",1,255,0.881,0
91,4,18,0,1,0,361,"L4",1,302,0.636,0
91,4,19,0,0,1,400,"L4",1,161,0.452,0
91,4,20,0,1,0,337,"L4",1,285,0.68,0
91,4,21,0,0,1,350,"L4",1,185,0.518,0
91,4,22,0,1,0,309,"L4",1,260,0.541,0
91,4,23,0,0,1,446,"L4",1,185,0.701,0
91,4,24,0,0,1,350,"L4",1,342,0.862,0
91,4,25,0,1,1,294,"L4",1,219,0.408,0
91,4,26,0,0,1,352,"L4",1,248,0.765,0
91,4,27,0,0,1,369,"L4",1,320,0.936,0
91,4,28,0,1,0,358,"L4",1,268,0.657,0
91,4,30,0,1,0,386,"L4",1,344,0.981,0
91,4,31,0,0,1,436,"L4",1,215,0.378,0
91,4,32,0,0,1,347,"L4",1,239,0.864,0
91,4,33,0,1,0,302,"L4",1,264,0.651,0
91,4,34,0,1,0,498,"L4",1,179,0.369,0
91,4,35,0,1,0,338,"L4",1,310,0.841,0
91,4,36,0,0,1,254,"L4",1,295,1.005,0
91,4,37,0,1,0,382,"L4",1,285,0.855,0
91,4,38,0,1,0,407,"L4",1,331,0.89,0
91,4,40,0,1,0,381,"L4",1,329,0.807,0
91,5,1,1,0,0,506,"L4",1,393,0.891,0
91,5,2,1,0,0,301,"L4",1,281,0.69,0
91,5,3,1,0,0,282,"L4",1,278,0.671,0
91,5,4,1,0,0,324,"L4",1,218,0.762,0
91,5,5,1,1,1,222,"L4",1,306,0.633,0
91,5,6,1,0,0,265,"L4",1,293,0.73,0
91,5,7,1,0,0,294,"L4",1,247,0.745,0
91,5,8,1,1,1,424,"L4",1,272,0.757,0
91,5,9,1,1,1,403,"L4",1,273,0.663,0
91,5,10,1,1,1,399,"L4",1,249,0.68,0
91,5,11,1,0,0,116,"L4",1,45,0.063,0
91,5,13,1,0,0,263,"L4",1,353,0.801,0
91,5,14,1,1,1,265,"L4",1,262,0.777,0
91,5,15,1,0,0,399,"L4",1,326,0.812,0
91,5,16,1,0,0,387,"L4",1,270,0.694,0
91,5,17,1,1,1,436,"L4",1,275,0.741,0
91,5,18,1,0,0,366,"L4",1,299,0.642,0
91,5,19,1,1,1,253,"L4",1,243,0.703,0
91,5,20,1,0,0,296,"L4",1,378,0.912,0
91,5,21,1,0,0,264,"L4",1,313,0.833,0
91,5,22,1,0,0,385,"L4",1,270,0.726,0
91,5,23,1,1,1,264,"L4",1,312,0.757,0
91,5,24,1,1,1,277,"L4",1,299,0.769,0
91,5,25,1,1,1,249,"L4",1,312,0.748,0
91,5,26,1,1,1,324,"L4",1,285,0.735,0
91,5,27,1,0,0,280,"L4",1,401,0.856,0
91,5,28,1,1,1,209,"L4",1,397,0.831,0
91,5,29,1,1,1,104,"L4",1,342,0.753,0
91,5,30,1,1,1,258,"L4",1,381,0.721,0
91,5,31,1,1,1,262,"L4",1,279,0.643,0
91,5,33,1,1,0,142,"L4",1,321,0.717,0
91,5,34,1,1,1,383,"L4",1,241,0.668,0
91,5,35,1,1,1,353,"L4",1,283,0.957,0
91,5,36,1,0,0,303,"L4",1,267,0.828,0
91,5,37,1,0,0,397,"L4",1,283,0.745,0
91,5,38,1,0,0,310,"L4",1,190,0.711,0
91,5,39,1,1,1,439,"L4",1,286,0.784,0
91,5,40,1,1,1,284,"L4",1,312,0.795,0
91,5,41,1,0,0,217,"L4",1,342,0.738,0
91,5,42,1,0,0,304,"L4",1,216,0.66,0
91,5,43,1,1,1,201,"L4",1,329,0.744,0
91,5,44,1,0,0,248,"L4",1,354,0.74,0
91,5,45,1,0,0,215,"L4",1,364,0.822,0
91,5,46,1,1,1,354,"L4",1,278,0.609,0
91,5,47,1,1,1,296,"L4",1,254,0.641,0
91,5,48,1,1,1,308,"L4",1,218,0.675,0
91,5,49,1,1,1,108,"L4",1,204,0.377,0
91,5,50,1,0,0,729,"L4",1,372,0.786,0
91,5,51,1,1,1,306,"L4",1,240,0.811,0
91,5,52,1,0,0,268,"L4",1,292,0.872,0
91,5,53,1,0,0,766,"L4",1,308,0.726,0
91,5,54,1,1,1,234,"L4",1,299,0.816,0
91,5,55,1,1,1,321,"L4",1,246,0.525,0
91,5,56,1,1,1,241,"L4",1,316,0.725,0
91,5,57,1,0,0,108,"L4",1,105,0.175,0
91,5,58,1,0,0,291,"L4",1,287,0.802,0
91,5,59,1,0,0,273,"L4",1,260,0.851,0
91,5,60,1,0,0,258,"L4",1,291,0.851,0
96,1,1,1,1,1,160,"M1",1,258,0.766,0
96,1,2,1,1,1,131,"M1",1,214,0.529,0
96,1,3,1,0,0,131,"M1",1,254,0.67,0
96,1,4,1,0,0,114,"M1",1,159,0.31,0
96,1,5,1,0,0,133,"M1",1,255,0.711,0
96,1,6,1,1,1,259,"M1",1,268,0.965,0
96,1,7,1,1,1,120,"M1",1,215,0.633,0
96,1,8,1,0,0,115,"M1",1,267,0.683,0
96,1,9,1,1,1,166,"M1",1,165,0.544,0
96,1,10,1,0,0,105,"M1",1,290,0.785,0
96,1,11,1,1,1,172,"M1",1,272,0.942,0
96,1,12,1,1,1,349,"M1",1,271,0.91,0
96,1,13,1,0,0,148,"M1",1,271,0.868,0
96,1,14,1,0,0,113,"M1",1,264,0.672,0
96,1,15,1,1,1,338,"M1",1,284,0.859,0
96,1,16,1,1,1,142,"M1",1,218,0.605,0
96,1,17,1,0,0,116,"M1",1,258,0.734,0
96,1,18,1,0,0,127,"M1",1,247,0.749,0
96,1,19,1,0,0,134,"M1",1,242,0.791,0
96,1,20,1,0,0,132,"M1",1,175,0.389,0
96,1,21,1,0,0,130,"M1",1,257,0.699,0
96,1,22,1,1,1,335,"M1",1,247,0.883,0
96,1,23,1,1,1,130,"M1",1,234,0.722,0
96,1,24,1,0,0,120,"M1",1,268,0.744,0
96,1,25,1,1,1,322,"M1",1,248,0.861,0
96,1,26,1,0,0,118,"M1",1,223,0.567,0
96,1,27,1,0,0,134,"M1",1,152,0.248,0
96,1,28,1,1,1,283,"M1",1,248,0.901,0
96,1,29,1,0,0,162,"M1",1,151,0.319,0
96,1,30,1,0,0,284,"M1",1,279,0.87,0
96,1,31,1,1,1,123,"M1",1,241,0.715,0
96,1,32,1,1,1,288,"M1",1,257,0.883,0
96,1,33,1,1,1,408,"M1",1,233,0.882,0
96,1,34,1,0,0,146,"M1",1,269,0.747,0
96,1,35,1,0,0,190,"M1",1,229,0.717,0
96,1,36,1,1,1,373,"M1",1,264,0.894,0
96,1,37,1,0,0,299,"M1",1,302,0.829,0
96,1,38,1,0,0,152,"M1",1,264,0.7,0
96,1,39,1,1,1,343,"M1",1,239,0.935,0
96,1,40,1,0,0,183,"M1",1,181,0.441,0
96,1,41,1,1,1,113,"M1",1,255,0.602,0
96,1,42,1,1,1,366,"M1",1,253,0.775,0
96,1,43,1,0,0,279,"M1",1,309,0.92,0
96,1,44,1,0,0,331,"M1",1,323,0.896,0
96,1,45,1,1,1,133,"M1",1,280,0.742,0
96,1,46,1,0,0,159,"M1",1,197,0.408,0
96,1,47,1,1,1,277,"M1",1,237,0.851,0
96,1,48,1,1,1,145,"M1",1,260,0.859,0
96,1,49,1,1,1,291,"M1",1,297,0.864,0
96,1,50,1,0,0,232,"M1",1,256,0.733,0
96,1,51,1,1,1,149,"M1",1,257,0.84,0
96,1,52,1,1,1,487,"M1",1,279,0.866,0
96,1,53,1,1,1,116,"M1",1,186,0.369,0
96,1,54,1,1,1,350,"M1",1,292,0.927,0
96,1,55,1,1,1,125,"M1",1,237,0.698,0
96,1,56,1,1,1,133,"M1",1,140,0.277,0
96,1,57,1,0,0,397,"M1",1,279,0.922,0
96,1,58,1,0,0,121,"M1",1,293,0.763,0
96,1,59,1,1,1,329,"M1",1,265,0.895,0
96,1,60,1,0,0,353,"M1",1,303,0.92,0
96,2,1,0,1,0,438,"M1",1,362,0.955,0
96,2,2,0,0,0,116,"M1",1,244,0.544,0
96,2,3,0,0,0,119,"M1",1,228,0.449,0
96,2,4,0,0,0,110,"M1",1,254,0.475,0
96,2,5,0,1,0,515,"M1",1,305,0.795,0
96,2,6,0,1,0,394,"M1",1,264,0.751,0
96,2,7,0,0,1,335,"M1",1,223,0.64,0
96,2,8,0,0,0,120,"M1",1,222,0.468,0
96,2,9,0,1,0,354,"M1",1,248,0.757,0
96,2,10,0,0,0,128,"M1",1,124,0.159,0
96,2,11,0,1,1,148,"M1",1,82,0.129,0
96,2,12,0,0,1,394,"M1",1,196,0.514,0
96,2,13,0,1,0,338,"M1",1,180,0.442,0
96,2,14,0,1,0,477,"M1",1,263,0.818,0
96,2,15,0,1,0,426,"M1",1,264,0.81,0
96,2,16,0,1,0,427,"M1",1,265,0.741,0
96,2,17,0,1,0,346,"M1",1,228,0.946,0
96,2,18,0,0,0,115,"M1",1,304,0.716,0
96,2,19,0,0,1,338,"M1",1,240,0.761,0
96,2,20,0,0,1,566,"M1",1,161,0.705,0
96,2,21,0,1,0,511,"M1",1,272,0.903,0
96,2,22,0,1,0,410,"M1",1,221,0.694,0
96,2,23,0,1,0,608,"M1",1,260,0.844,0
96,2,24,0,0,0,353,"M1",1,347,0.831,0
96,2,25,0,1,0,316,"M1",1,187,0.55,0
96,2,26,0,0,0,134,"M1",1,92,0.137,0
96,2,27,0,1,0,716,"M1",1,281,0.906,0
96,2,28,0,1,0,366,"M1",1,258,0.555,0
96,2,29,0,0,1,387,"M1",1,222,0.585,0
96,2,30,0,0,1,440,"M1",1,176,0.448,0
96,2,31,0,1,0,386,"M1",1,204,0.692,0
96,2,32,0,0,1,324,"M1",1,226,0.782,0
96,2,33,0,0,1,385,"M1",1,208,0.662,0
96,2,34,0,1,0,628,"M1",1,316,0.923,0
96,2,35,0,0,0,111,"M1",1,222,0.694,0
96,2,36,0,0,0,147,"M1",1,198,0.318,0
96,2,37,0,0,1,366,"M1",1,195,0.49,0
96,2,38,0,1,1,135,"M1",1,272,0.766,0
96,2,39,0,1,0,515,"M1",1,265,0.837,0
96,2,40,0,1,0,644,"M1",1,246,0.694,0
96,3,1,0,0,1,394,"M1",1,225,0.532,0
96,3,3,0,1,1,142,"M1",1,229,0.684,0
96,3,4,0,0,0,121,"M1",1,256,0.534,0
96,3,5,0,0,0,118,"M1",1,269,0.696,0
96,3,6,0,1,0,431,"M1",1,242,0.585,0
96,3,7,0,0,1,549,"M1",1,208,0.708,0
96,3,8,0,1,0,526,"M1",1,351,0.95,0
96,3,9,0,1,1,120,"M1",1,258,0.658,0
96,3,10,0,1,0,465,"M1",1,271,0.926,0
96,3,11,0,0,0,121,"M1",1,270,0.638,0
96,3,12,0,0,1,550,"M1",1,244,0.842,0
96,3,13,0,1,0,270,"M1",1,217,0.673,0
96,3,14,0,1,0,624,"M1",1,272,0.854,0
96,3,15,0,0,1,630,"M1",1,194,0.657,0
96,3,16,0,0,1,417,"M1",1,190,0.993,0
96,3,17,0,0,1,582,"M1",1,242,0.877,0
96,3,18,0,1,1,176,"M1",1,168,0.298,0
96,3,19,0,1,0,497,"M1",1,289,0.838,0
96,3,20,0,0,1,588,"M1",1,196,0.704,0
96,3,21,0,0,1,734,"M1",1,189,0.696,0
96,3,22,0,1,0,345,"M1",1,176,0.31,0
96,3,23,0,0,0,131,"M1",1,108,0.142,0
96,3,24,0,1,0,598,"M1",1,300,0.878,0
96,3,25,0,1,0,499,"M1",1,291,0.905,0
96,3,26,0,0,1,675,"M1",1,213,0.842,0
96,3,27,0,0,0,139,"M1",1,138,0.228,0
96,3,28,0,1,1,137,"M1",1,254,0.801,0
96,3,29,0,0,1,380,"M1",1,147,0.3,0
96,3,30,0,1,0,635,"M1",1,199,0.812,0
96,3,31,0,1,0,608,"M1",1,309,0.925,0
96,3,33,0,0,0,104,"M1",1,258,0.502,0
96,3,34,0,0,1,415,"M1",1,205,0.79,0
96,3,35,0,0,0,116,"M1",1,266,0.511,0
96,3,37,0,1,0,256,"M1",1,250,0.487,0
96,3,38,0,1,0,325,"M1",1,277,0.925,0
96,3,39,0,1,0,458,"M1",1,316,0.95,0
96,3,40,0,1,0,328,"M1",1,280,0.877,0
96,4,1,0,1,0,335,"M1",1,155,0.25,0
96,4,2,0,1,0,288,"M1",1,330,0.588,0
96,4,3,0,1,1,113,"M1",1,72,0.114,0
96,4,4,0,1,0,242,"M1",1,274,0.595,0
96,4,5,0,0,1,306,"M1",1,244,0.504,0
96,4,6,0,0,1,322,"M1",1,250,0.75,0
96,4,7,0,0,0,117,"M1",1,255,0.502,0
96,4,8,0,0,0,91,"M1",1,68,0.085,0
96,4,9,0,1,1,113,"M1",1,262,0.758,0
96,4,10,0,0,0,114,"M1",1,278,0.616,0
96,4,11,0,1,0,369,"M1",1,256,0.719,0
96,4,12,0,0,0,111,"M1",1,294,0.642,0
96,4,13,0,0,1,341,"M1",1,231,0.678,0
96,4,14,0,1,1,158,"M1",1,243,0.668,0
96,4,15,0,1,0,286,"M1",1,338,0.878,0
96,4,16,0,0,0,117,"M1",1,306,0.631,0
96,4,17,0,1,0,245,"M1",1,324,0.793,0
96,4,18,0,1,0,242,"M1",1,240,0.347,0
96,4,19,0,0,1,244,"M1",1,258,0.467,0
96,4,20,0,1,0,321,"M1",1,270,0.754,0
96,4,21,0,1,0,305,"M1",1,295,0.547,0
96,4,22,0,1,0,304,"M1",1,308,0.742,0
96,4,23,0,0,1,363,"M1",1,253,0.576,0
96,4,24,0,0,0,121,"M1",1,261,0.629,0
96,4,25,0,1,1,130,"M1",1,249,0.742,0
96,4,26,0,1,1,121,"M1",1,238,0.646,0
96,4,27,0,1,0,357,"M1",1,296,0.683,0
96,4,28,0,1,0,352,"M1",1,299,0.829,0
96,4,29,0,1,0,273,"M1",1,294,0.85,0
96,4,30,0,0,1,347,"M1",1,228,0.589,0
96,4,31,0,1,0,269,"M1",1,273,0.594,0
